	EWsiteHyd_index	Sample	MG_name	Index	Location	Pl_Sp	EWcoastGroup	SALTgroup	LU	Depth	EW.no	iTag_name.x	Site_indx	Salinity.x	Bulk_dens	H2O_FPS	CO2_mg_m2_h	CO2_soilC_mg_g_d	CH4_ug_m2_h	CH4_CO2	CH4_soilC_ug_g_d	pH	Cl	SO4	Corg_LOI	C	N	P	NO3_N	NH4_N	Olsen_P	CN	CP	NP	NP_ext	NO3_NH4	C_g_m2	N_g_m2	P_g_m2	Fe	Mn	Cu	Zn	CH4_m2_lin	CO2_m2_lin	Salinity_lin	Cl_pw	SO4_pw	DOC_mg_L	NO2_pw	NO3_pw	NH3_pw	PO4_pw	Fe_pw	Mn_pw	Co_pw	Cu_pw	Zn_pw	Ca_pw	Sr_pw	Mg_pw	Na_pw	K_pw	Al_pw	Si_pw	Br_pw	F_pw
23	23	WestPond_CattailB_D2	WestPond_CattailB_D2	95.0	WestPond	Cattail	SF_Rest	FW	West	d2	95.0	s095_WestPond_CattailB_D2	23	-0.3735189953215682	-1.251501023409105	1.8652563418654624	1.2568192570612244	-0.9283392142186025	1.4271313105055605	-0.8296879465556639	-0.7580271607742665	0.7730546933642626	1.0098756337121602	1.7730546933642626	1.640779477344857	1.5950550897593039	0.23829706787539384	-0.9665762445130502		1.8994921961381317	0.6434526764861874	1.4692483711498006	3.0187738489030296	1.5495254777532292			3.565369712991433	2.16288730352197	0.9580139911335258	4.122870922864435	1.99563519459755	1.7323937598229686	1.6232492903979006	26.73814724	18.0642218	0.42313700200000004	2.3841015112378083	1.3894407552214607	0.9949327367300418	-0.018634490921455603				1.715334683792313	1.4398062113933303	-0.769551078621726	0.42975228000240795	1.8360708089151418	4.7083525634937144	2.4149065282950337	4.419142874062471	5.026390205687983	3.2808514256942063	1.3671694885346808	4.068903154136925	0.11075800887988767	-0.36401388819916697
24	24	WestPond_CattailC_D1		13.0	WestPond	Cattail	SF_Rest	FW	West	d1	13.0	s013_WestPond_CattailC_D1	24	-0.4358160334324125	-1.1595410225067704	1.9191699533466597	1.2506889432244013	-1.01475370179004	2.011380717809126	-0.23930822541527536	-0.25406192720531556	0.8020892578817327	0.8356905714924255	1.7641761323903307	1.6291036501771365	1.6047658847038873	0.31048089146267516	-0.9244530386074692	0.456366033129043	2.2127467647840713	1.1522883443830565	1.3853887203947988	2.964974815829728	1.5795860954349294	3.4898588448819856	-1.7563807316550282	3.6456538867260475	2.327031128011586	1.0920971979414418					102.6551443	17.81102623	0.36659283	2.300745439576039	1.0166155475571774	1.0187004986662433	-0.0023952125395456008	-0.7931741239681502			1.7299742856995557	-0.13076828026902382	-0.7958800173440752	0.3344537511509309	-0.022276394711152253	4.749907449511947	2.4071528696706355	4.39973704426693	4.933562852563631	4.232355371070875	1.3624824747511743	4.054286636593878	0.06201759885711227	-0.368556230986828
25	25	WestPond_CattailC_D2	WestPond_CattailC_D2	96.0	WestPond	Cattail	SF_Rest	FW	West	d2	96.0	s096_WestPond_CattailC_D2	25	-0.4358160334324125	-0.9254578164734022	1.8924879774972396	1.2506889432244013	-1.086304330032626	2.011380717809126	-0.23930822541527536	-0.32561255544790135	0.7497363155690611	1.1132746924643504	1.797959643737196	1.4665710723863543	1.4614985267830187	0.15259407792746976	-1.0222763947111522	-0.1366771398795441	1.9914475980038029	1.0644579892269184	1.380742956139222	2.900265594142629	1.5195226380034073	3.3620600371460423	-2.128124737883347	3.7172045149686332	2.403227520509749	1.2283570478711268	4.251881454552527	2.1986570869544226	1.6989700043360187	1.7781512503836436	102.6551443	17.81102623	0.36659283	2.300745439576039	1.0166155475571774	1.0187004986662433	-0.0023952125395456008	-0.7931741239681502			1.7299742856995557	-0.13076828026902382	-0.7958800173440752	0.3344537511509309	-0.022276394711152253	4.749907449511947	2.4071528696706355	4.39973704426693	4.933562852563631	4.232355371070875	1.3624824747511743	4.054286636593878	0.06201759885711227	-0.368556230986828
26	26	MayberryNE_TuleA_D1	MayberryNE_TuleA_D1	14.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	14.0	s014_MayberryNE_TuleA_D1	26	0.5218900224586843	-1.1921597833574902	1.9312251251821881	0.526176504727208	-1.6007697712250781	1.5136309270684392	-0.012545577658768908	-0.613315348883847	0.8221680793680175	1.6679196853173615	2.6649238934380817	1.523226041965701	1.523226041965701	0.27346427262134626	-0.9507819773298184	0.8721562727482929	2.2828033142917286	0.38021124171160603	1.3165277310246921	2.885426146340642	1.56889841531595	3.5952513328976856	-1.4106470415434356	3.507157517663892	2.2573957483195373	1.0331494983683727					32.63104086	3.358740915	3.325753237	3.106139880819724	1.1770745459100764	1.8971870765801535	0.06669855042299526		-0.036999651689497245	0.4742162640762552	2.5350534821002713	2.3352572564345317	0.06818586174616162	1.3180633349627615	0.09342168516223506	5.029407399415547	3.031606376634212	5.027089075291227	5.880604440561991	4.349008317488265	1.7409150764812826	3.51517151980495	0.7268901407418217	-0.16115090926274472
27	27	MayberryNE_TuleA_D2	MayberryNE_TuleA_D2	97.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	97.0	s097_MayberryNE_TuleA_D2	27	0.5218900224586843	-1.0782164310506535	1.9213060598502203	0.526176504727208	-1.7688639734832283	1.5136309270684392	-0.012545577658768908	-0.7814095511419972	0.8382192219076258	2.081707270097349	3.0211479357209945	1.5773768919170146	1.5081255360831993	0.27692113206577396	-0.9507819773298184	0.36361197989214433	2.059941888061955	0.414973347970818	1.3672217215315778	2.9395769962919553	1.5723552747603775	3.364490578915831	-1.6963299081698104	3.6752517199220422	2.3747959600708017	1.1470928506752094	4.556302500767287	2.315970345456918	1.3424226808222062	1.568201724066995	32.63104086	3.358740915	3.325753237	3.106139880819724	1.1770745459100764	1.8971870765801535	0.06669855042299526		-0.036999651689497245	0.4742162640762552	2.5350534821002713	2.3352572564345317	0.06818586174616162	1.3180633349627615	0.09342168516223506	5.029407399415547	3.031606376634212	5.027089075291227	5.880604440561991	4.349008317488265	1.7409150764812826	3.51517151980495	0.7268901407418217	-0.16115090926274472
28	28	MayberryNE_TuleB_D1	MayberryNE_TuleB_D1	15.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	15.0	s015_MayberryNE_TuleB_D1	28	0.5361466910555455	-1.0289984083804717	1.906276261982873	0.3129008504146031	-1.9728893322404146	1.6356377964153845	0.32273694600078157	-0.6501523862396331	0.8202014594856403	1.7840464158081133	2.8103669536816254	1.5189085736914143	1.5317343092765503	0.3586960995738105	-0.9706162223147904	0.7551122663950712	2.174786417367337	0.4471580313422192	1.2269784357979412	2.900942923051327	1.673964487253386	3.5067344769921287	-1.4196741509722657	3.6660014243666237	2.50578895024902	1.176476628360419					43.21532629	2.055421289	3.4367401060000002	3.2993403476119267	1.416107712323562	2.0382226383687185	0.3340514403468918		-0.712945121581837	0.3066394410242616	2.1797240960600894	0.037426497940623665	-0.09691001300805639	1.3360592778663494	0.6464037262230695	5.157950863381005	3.220283340207132	5.218288538333929	5.998431857722948	4.533747026647274	1.7234556720351857	3.7257809977679983	0.9162433304653397	-0.09691001300805639
29	29	MayberryNE_TuleB_D2	MayberryNE_TuleB_D2	98.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	98.0	s098_MayberryNE_TuleB_D2	29	0.5361466910555455	-1.0166479699940427	1.9048197112092942	0.3129008504146031	-2.026357445848322	1.6356377964153845	0.32273694600078157	-0.7036204998475402	0.8426092396105621	2.0067226922016848	2.922102366807607	1.5600262489128924	1.5174598265402321	0.31365634661803143	-0.8794260687941501	0.16136800223497488	2.3857313609887845	0.9777236052888477	1.3131358639751982	2.850870444752165	1.5377345807769667	3.6128550765212535	-2.224363358753809	3.719469537974531	2.4730996356796697	1.2800172202674884	4.40925665203891	2.387389826338729	1.3222192947339193	1.5185139398778875	43.21532629	2.055421289	3.4367401060000002	3.2993403476119267	1.416107712323562	2.0382226383687185	0.3340514403468918		-0.712945121581837	0.3066394410242616	2.1797240960600894	0.037426497940623665	-0.09691001300805639	1.3360592778663494	0.6464037262230695	5.157950863381005	3.220283340207132	5.218288538333929	5.998431857722948	4.533747026647274	1.7234556720351857	3.7257809977679983	0.9162433304653397	-0.09691001300805639
30	30	MayberryNE_TuleC_D1	MayberryNE_TuleC_D1	16.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	16.0	s016_MayberryNE_TuleC_D1	30	0.5354974088798199	-0.9958651382135221	1.9121321832731657	0.6014300976477371	-1.6924608923356388	2.3494678666561626	0.7480377690084257	0.0555768766727868	0.8344207036815325	1.7573960287930241	2.7078255683322316	1.493876110852823	1.4820155764507117	0.27508089845685857	-0.9706162223147904	0.7686381012476144	2.218010042984363	0.38021124171160603	1.2855611740763015	2.8759104602127357	1.5903492861364341	3.5489046983050945	-1.4493719417367488	3.674102231694982	2.455307019299018	1.2096098985273689					223.5979753	3.99420267	3.431605924	3.336303599935276	1.6889712393706802	2.060697840353612	-0.645891560852599		-0.12339731693837744	0.09342168516223506	1.959136831170374	-0.18708664335714442	0.287801729930226	1.376576957056512	0.35602585719312274	5.044758812193451	3.1464443350199938	5.238015651240019	6.034667032131973	4.5019958891732	1.420285884941918	3.87178244376537	0.9533730507266961	-0.07883394936226125
31	31	MayberryNE_TuleC_D2	MayberryNE_TuleC_D2	99.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	99.0	s099_MayberryNE_TuleC_D2	31	0.5354974088798199	-0.984179379888327	1.9106657964599794	0.6014300976477371	-1.7318008810867218	2.3494678666561626	0.7480377690084257	0.016236887921703656	0.8536982117761743	1.9788193867328423	2.8502172417983895	1.521530341278711	1.4924810101288766	0.2425414282983843	-0.9281179926938746	0.3979400086720376	2.295391147571982	0.4471580313422192	1.345754874660664	2.861066461017708	1.515311586357044	3.574088856421629	-1.8974511388999447	3.713442220446065	2.4344533074657386	1.2637938864734795	4.548020694905531	2.4424797690644486	1.3222192947339193	1.5563025007672873	223.5979753	3.99420267	3.431605924	3.336303599935276	1.6889712393706802	2.060697840353612	-0.645891560852599		-0.12339731693837744	0.09342168516223506	1.959136831170374	-0.18708664335714442	0.287801729930226	1.376576957056512	0.35602585719312274	5.044758812193451	3.1464443350199938	5.238015651240019	6.034667032131973	4.5019958891732	1.420285884941918	3.87178244376537	0.9533730507266961	-0.07883394936226125
32	32	MayberryNE_CattailA_D1	MayberryNE_CattailA_D1	17.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	17.0	s017_MayberryNE_CattailA_D1	32	0.4913616938342727	-0.19744051777405625	1.8251478861231256	0.30144792389993363	-2.311512114428009	1.4245335048051018	0.12308558090516816	-1.188426533522841	0.8662873390841949	1.7891574919114397	2.318272080211627	1.0145205387579237	1.1433271299920464	-0.05158703422139897	-1.136677139879544	-0.8860566476931632	0.9929950984313415	1.1430148002540952	1.1328735346596601	2.5626158056825905	1.4297422710229304	2.4804869188005605	-1.8790517461245047	3.9931712800395487	2.927063707060226	1.8419736014020809					26.5786859	2.001925557	3.1	3.0014559177501337	1.1878026387184193	1.9478746548976982	-0.0008694587126288914		0.38021124171160603	0.22167499707076876	2.8530286147129895	2.1353235081066773	-0.10790539730951958	1.1758016328482794	-0.5686362358410126	5.098318419531093	3.055668783352815	4.96696231352893	5.711249109962398	4.156564596676777	1.4470028984661623	4.012712399810402	0.6178387477170033	-0.09044397075882467
33	33	MayberryNE_CattailA_D2	MayberryNE_CattailA_D2	100.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	100.0	s100_MayberryNE_CattailA_D2	33	0.4913616938342727	-0.1615138069535049	1.7880514281402056	0.30144792389993363	-2.4451880549079075	1.4245335048051018	0.12308558090516816	-1.3221024740027392	0.8615344108590378	1.7583819417746753	1.737987326333431	1.1122697684172707	1.1455071714096625	-0.03245202378113796	-1.0969100130080565	-0.721246399047171	0.9965116721541787	1.1172712956557642	1.2114877538787459	2.6205979084704496	1.4091101545917035	2.4467757892084183	-1.7177580712013496	4.126847220519447	2.9821254283210386	1.91766743909412	4.47041049097593	2.7520484478194387	1.6127838567197355	1.7708520116421442	26.5786859	2.001925557	3.1	3.0014559177501337	1.1878026387184193	1.9478746548976982	-0.0008694587126288914		0.38021124171160603	0.22167499707076876	2.8530286147129895	2.1353235081066773	-0.10790539730951958	1.1758016328482794	-0.5686362358410126	5.098318419531093	3.055668783352815	4.96696231352893	5.711249109962398	4.156564596676777	1.4470028984661623	4.012712399810402	0.6178387477170033	-0.09044397075882467
34	34	MayberryNE_CattailB_D1	MayberryNE_CattailB_D1	18.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	18.0	s018_MayberryNE_CattailB_D1	34	0.5185139398778874	-0.2419062294642683	1.8294783501050398	0.2338189062203487	-2.3949713223046327	1.2313335095455427	-0.00248539667480597	-1.397456718979439	0.857935264719429	1.8004421213362567	2.3057811512549824	1.0748164406451748	1.1622656142980214	-0.005682847330363273	-1.154901959985743	-0.25181197299379954	1.1553360374650619	0.6720978579357175	1.1472652496558755	2.6411365276760406	1.493871278020165	2.6720353900196603	-1.4071480104588614	4.009001470236588	2.9285021822610497	1.7792830696056698					17.03466156	1.713242764	3.3	2.985171301650956	1.36078268987328	1.8611160441613952	0.20951501454263097		0.23358831092013235	0.12515582958053018	2.030599721965951	1.0916669575956846	-0.07058107428570728	1.0927206446840991		5.093811394627886	3.0423392045635507	4.933812684309249	5.690764819361212	4.117484080967882	1.2610248339923973	3.959056186716288	0.6193020758756081	-0.1549019599857432
35	35	MayberryNE_CattailB_D2	MayberryNE_CattailB_D2	101.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	101.0	s101_MayberryNE_CattailB_D2	35	0.5185139398778874	-0.19360154988971337	1.7838100462131048	0.2338189062203487	-2.4650219996081484	1.2313335095455427	-0.00248539667480597	-1.4675073962829546	0.8627275283179746	1.7951149856303632	1.7275412570285564	1.0965624383741355	1.1258064581395268	-0.06651271215129456	-1.1135092748275182		1.127428777851599	1.1072099696478683	1.2298411122057675	2.621489840246776	1.3916487280410088			4.079052147540104	2.915976997014673	1.8689804343384497	4.480150725273281	2.7267272090265724	1.6127838567197355	1.7853298350107671	17.03466156	1.713242764	3.3	2.985171301650956	1.36078268987328	1.8611160441613952	0.20951501454263097		0.23358831092013235	0.12515582958053018	2.030599721965951	1.0916669575956846	-0.07058107428570728	1.0927206446840991		5.093811394627886	3.0423392045635507	4.933812684309249	5.690764819361212	4.117484080967882	1.2610248339923973	3.959056186716288	0.6193020758756081	-0.1549019599857432
36	36	MayberryNE_CattailC_D1	MayberryNE_CattailC_D1	19.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	19.0	s019_MayberryNE_CattailC_D1	36	0.5185139398778874	-0.2539260604843231	1.8508092900356898	0.023255377835833445	-2.579018607712204	0.7582315997915805	-0.2650237780442529	-1.844042385756457	0.8585371975696391	1.8293037728310249	2.2412973871099933	1.0603200286882852	1.1322596895310446	-0.027797161620935564	-1.1426675035687315	-0.4559319556497244	1.0965624383741355	0.5563025007672873	1.1548831519895582	2.614405659302139	1.459522507312581	2.596347147910927	-1.55249439402386	3.9824852272596436	2.8943680369504228	1.7794976950026267					5.731015721	1.055007089	3.3	3.2307502682691807	1.53960295736061	1.9697419767628543	0.13608609738409747		0.13735411137073283	0.15956719323362029	2.29154643969221	1.7460111077519258	-0.08092190762392612	1.2247919564926815	-0.017728766960431602	5.047969183250534	3.102049325662146	5.152219218774387	5.931663918435489	4.441551551272496	1.323252100171687	3.925335301392129	0.8668778143374989	-0.15119529894819625
37	37	MayberryNE_CattailC_D2	MayberryNE_CattailC_D2	102.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	102.0	s102_MayberryNE_CattailC_D2	37	0.5185139398778874	-0.20189706048031303	1.8050517994750146	0.023255377835833445	-2.707448146184335	0.7582315997915805	-0.2650237780442529	-1.9724719242285884	0.8331471119127851	1.809896246602439	1.808885867359812	1.1367205671564067	1.1405080430381795	-0.030118356253500084	-1.0655015487564323	-0.6989700043360187	1.0374264979406236	1.1760912590556813	1.2336048850902441	2.6136402429579615	1.3800353578677174	2.4559391481524506	-1.7363965022766423	4.110914765731775	2.944075842321868	1.9086926498189358	4.4707044297227885	2.6522463410033232	1.6232492903979006	1.792391689498254	5.731015721	1.055007089	3.3	3.2307502682691807	1.53960295736061	1.9697419767628543	0.13608609738409747		0.13735411137073283	0.15956719323362029	2.29154643969221	1.7460111077519258	-0.08092190762392612	1.2247919564926815	-0.017728766960431602	5.047969183250534	3.102049325662146	5.152219218774387	5.931663918435489	4.441551551272496	1.323252100171687	3.925335301392129	0.8668778143374989	-0.15119529894819625
38	38	MayberrySE_TuleA_D1	MayberrySE_TuleA_D1	20.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	20.0	s020_MayberrySE_TuleA_D1	38	0.15104412158567593	-0.2752097816617977	1.833052423403164	1.0784430904330427	-1.5456887673439397	3.104209096411078	1.0257660059780351	0.48007723863409546	0.8591382972945308	1.6366884479532828	2.348888723071438	1.1034616220947047	1.1684974835230326	-0.007446482167864384	-1.1079053973095196		1.0342272607705507	0.7634279935629372	1.1776740659429066	2.622785146449347	1.4451110805064404			4.0043430994885885	2.893434995226019	1.792976080084364					1271.185986	11.97962133	1.415937623	3.072895159857599	1.567661454473898	1.6906390117159673	0.21378329933530416		0.015499467183839922	0.08134730780413249	2.285242162425415	2.911407988584007	0.18184358794477254	1.1577588860468637	0.22271647114758325	5.2146919243348435	3.192121222131705	5.026368871541355	5.753642852607559		1.3914644118391033	4.0139371676834115	0.6790643181213126	-0.48412615628832095
39	39	MayberrySE_TuleA_D2		103.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	103.0	s103_MayberrySE_TuleA_D2	39	0.15104412158567593	-0.2168461662986515	1.7814166534574927	1.0784430904330427	-1.5978480703058011	3.104209096411078	1.0257660059780351	0.427917935672234	0.8674674878590515	1.635986111800833	1.7267272090265722	1.09725730969342	1.1258064581395268	-0.04479346245805826	-1.1135092748275182	-0.3279021420642826	1.6200318951262973	1.1613680022349748	1.2088167338318156	2.6221847115660606	1.413367977734245	3.083524497641369	-1.94793403719058	4.05650240245045	2.9144516302989714	1.8457358179295116	4.480438147177817	2.59659709562646	1.6812412373755872	1.8129133566428555	1271.185986	11.97962133	1.415937623	3.072895159857599	1.567661454473898	1.6906390117159673	0.21378329933530416		0.015499467183839922	0.08134730780413249	2.285242162425415	2.911407988584007	0.18184358794477254	1.1577588860468637	0.22271647114758325	5.2146919243348435	3.192121222131705	5.026368871541355	5.753642852607559		1.3914644118391033	4.0139371676834115	0.6790643181213126	-0.48412615628832095
40	40	MayberrySE_TuleB_D1		21.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	21.0	s021_MayberrySE_TuleB_D1	40	0.41135876422957507	-0.1574282219601342	1.7834164377013095	0.7308084735697415	-1.9717267577777953	2.3360596352376763	0.6052511616679347	-0.3664755961098607	0.8603380065709937	1.80291048941904	2.368286884902131	1.064083435963596	1.1760912590556813	-0.013676222949234635	-1.1307682802690238	-0.585026652029182	1.3362595520141933	1.0	1.144525620593168	2.6062698432777425	1.4617442226845743	2.8173174254565247	-1.9212862040433754	4.082746473059143	3.0049868141463123	1.8878947568265232					216.8001784	5.380324547000001	2.578450297	2.9621826957610073	1.3041888296148432	1.5945030438200891	-0.00788851221305034		0.736290239889688	0.62797998982998	2.2262905051834165	2.6236420458522685	-0.21467016498923297	0.7923916894982539		4.994399735571454	2.8534913556246555	4.869457728797001	5.629714802895154	3.696612346055532	1.4000196350651586	4.065315248585969	0.5330090224954854	-0.5287082889410614
41	41	MayberrySE_TuleB_D2		104.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	104.0	s104_MayberrySE_TuleB_D2	41	0.41135876422957507	-0.1178136129065102	1.733078617723402	0.7308084735697415	-2.0206096332547245	2.3360596352376763	0.6052511616679347	-0.4153584715867896	0.8813846567705729	1.658964842664435	1.69284691927723	1.073351702386901	1.0958664534785427	-0.0830199526796178	-1.1249387366083	-0.5228787452803376	1.4345689040341987	1.3424226808222062	1.2231376167468562	2.6097085660403234	1.3865709492934672	2.9093860510479237	-1.9574476493145363	4.131629348536072	2.9752576934695534	1.933338909540871	4.4590907896005865	2.690196080028514	1.7323937598229686	1.7853298350107671	216.8001784	5.380324547000001	2.578450297	2.9621826957610073	1.3041888296148432	1.5945030438200891	-0.00788851221305034		0.736290239889688	0.62797998982998	2.2262905051834165	2.6236420458522685	-0.21467016498923297	0.7923916894982539		4.994399735571454	2.8534913556246555	4.869457728797001	5.629714802895154	3.696612346055532	1.4000196350651586	4.065315248585969	0.5330090224954854	-0.5287082889410614
42	42	MayberrySE_TuleC_D1		22.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d1	22.0	s022_MayberrySE_TuleC_D1	42	0.3933920230990886	-0.2996199786988548	1.8281067682435113	0.7597648558453133	-1.8547599088893865	2.1512130744399673	0.39144821859465423	-0.46331169029473235	0.8450980400142568	1.8723893884178209	2.6472851450253665	1.1182647260894794	1.1841233542396712	0.03502928220236815	-1.1191864077192086	-0.5376020021010439	1.3374592612906562	0.8573324964312685	1.1500014055674486	2.6488692608538105	1.498867855286362	2.807512618508317	-1.8750612633917	3.9947360064463058	2.9115005625591945	1.7572848726376178					141.648857	5.751284557999999	2.473956295	2.8782402170748815	-0.2749054789185309	1.8477576883923312			1.0756685953515024	0.7335182514344876	2.700963178159549	2.760233946636269	0.037426497940623665	0.7442929831226762		5.041767832478812	2.835836368521794	4.80613294548832	5.571605590184967	3.499489131165931	1.5324995860946624	4.317090303044139	0.4945719842301986	-0.13341732293645106
43	43	MayberrySE_TuleC_D2		105.0	Mayberry	Tule	SF_Rest	Oligo	Pond	d2	105.0	s105_MayberrySE_TuleC_D2	43	0.3933920230990886	-0.18575487060120244	1.718312157257053	0.7597648558453133	-1.9388507610799557	2.1512130744399673	0.39144821859465423	-0.5474025424853015	0.8662873390841949	1.672467313068082	1.9319661147281726	1.0884904701823963	1.1115985248803941	-0.06398920428479041	-1.1023729087095586	-0.5376020021010439	1.3972445810103864	1.3443922736851108	1.219245636147524	2.602281505937077	1.3830358697895533	2.8497489117735997	-1.9348465831114303	4.078826858636875	2.926347184169688	1.8879634797449203	4.473924693416158	2.673020907128896	1.6532125137753437	1.792391689498254	141.648857	5.751284557999999	2.473956295	2.8782402170748815	-0.2749054789185309	1.8477576883923312			1.0756685953515024	0.7335182514344876	2.700963178159549	2.760233946636269	0.037426497940623665	0.7442929831226762		5.041767832478812	2.835836368521794	4.80613294548832	5.571605590184967	3.499489131165931	1.5324995860946624	4.317090303044139	0.4945719842301986	-0.13341732293645106
44	44	MayberrySE_CattailA_D1	MayberrySE_CattailA_D1	23.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	23.0	s023_MayberrySE_CattailA_D1	44	0.291910141928852	-0.31726399700414315	1.8408041579182655	0.2067704265742548	-2.4588019292310896	1.20716271499986	0.0003922884256052012	-1.4584096408054843	0.8375884382355113	1.5645477117559479	2.5436956323092446	1.1869563354654122	1.2291697025391009	0.08600370561838196	-1.1135092748275182	-0.4089353929735008	1.4347285417797577	0.9344984512435677	1.1677185915273678	2.711883737338053	1.5441651458106853	2.899532977502097	-1.8436639347532584	4.045783597516951	2.94483096766992	1.7453179872240199					16.11249201	1.6097944530000001	1.958439419	2.826089062882529	2.1416065301182505	1.2452658394574612	0.08206693428511301		0.31750618987515783	0.27091163941048113	2.555227498928218	2.414421777942561	0.04921802267018165	0.7737864449811935	0.9758911364017928	4.868353263598638	2.6559351911547453	4.7133424208988295	5.520788898796345	2.865074349177635	1.3136563466180313	3.967038973202691	0.34947179921438565	-0.7544873321858502
45	45	MayberrySE_CattailA_D2	MayberrySE_CattailA_D2	106.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	106.0	s106_MayberrySE_CattailA_D2	45	0.291910141928852	-0.21237735072161643	1.74938004288824	0.2067704265742548	-2.506422132247505	1.20716271499986	0.0003922884256052012	-1.5060298438218997	0.8715729355458788	1.3304137733491908	1.6541765418779606	1.129689892199301	1.169674434058807	-0.01592296609716919	-1.080921907623926		1.3240765797394864	1.3579348470004537	1.2123788199768075	2.6220299268683496	1.409651106891542			4.093403800533366	2.9477909422368955	1.8827920007101389	4.445915413951123	2.756636108245848	1.6020599913279623	1.724275869600789	16.11249201	1.6097944530000001	1.958439419	2.826089062882529	2.1416065301182505	1.2452658394574612	0.08206693428511301		0.31750618987515783	0.27091163941048113	2.555227498928218	2.414421777942561	0.04921802267018165	0.7737864449811935	0.9758911364017928	4.868353263598638	2.6559351911547453	4.7133424208988295	5.520788898796345	2.865074349177635	1.3136563466180313	3.967038973202691	0.34947179921438565	-0.7544873321858502
46	46	MayberrySE_CattailB_D1	MayberrySE_CattailB_D1	24.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d1	24.0	s024_MayberrySE_CattailB_D1	46	0.1817156193671772	-0.30576575788821037	1.8326307100035575	0.7920283925199753	-1.8839112265488516	2.778013410296846	0.9859850177768705	0.1020737912280189	0.8142475957319202	1.3785795761157749	2.688241795977712	1.1858253596129622	1.249931756634195	0.10788802518279855	-1.1426675035687315	-0.5376020021010439	1.4686426683915113	0.9542425094393249	1.144703296110501	2.739910990226816	1.5952076941163151	2.9606847759817563	-2.0062446704925554	4.056150860780433	2.9782135263502694	1.7276579975987394					599.8095971	6.194815731	1.519552185	3.0462449729987493	2.028182735112929	1.638389407665336	-0.5346171485515817		0.8700135281708298	0.7268901407418217	2.5885406059677267	2.63002085111341	-0.20760831050174613	0.9324737646771533	0.34830486304816066	5.030713117518424	2.876050327705097	4.8924178090678	5.746883146424882	3.334373318799205	1.5256925245050108	4.270561921840834	0.5944478006117334	-0.5192746210115123
47	47	MayberrySE_CattailB_D2		107.0	Mayberry	Cattail	SF_Rest	Oligo	Pond	d2	107.0	s107_MayberrySE_CattailB_D2	47	0.1817156193671772	-0.19765409390091018	1.7327099779576953	0.7920283925199753	-1.9544916283579354	2.778013410296846	0.9859850177768705	0.031493389418935036	0.8444771757456814	1.2676409823459156	1.7466341989375787	1.1482940974347458	1.1544239731146468	-0.013676222949234635	-1.080921907623926	-0.769551078621726	1.323252100171687	1.3443922736851108	1.2287362820643177	2.6406341321037945	1.4118978500394765	2.752781907798609	-2.0928031787934134	4.126731262589517	2.9647609422055363	1.8975152575308452	4.4446692309385245	2.629409599102719	1.6532125137753437	1.7708520116421442	599.8095971	6.194815731	1.519552185	3.0462449729987493	2.028182735112929	1.638389407665336	-0.5346171485515817		0.8700135281708298	0.7268901407418217	2.5885406059677267	2.63002085111341	-0.20760831050174613	0.9324737646771533	0.34830486304816066	5.030713117518424	2.876050327705097	4.8924178090678	5.746883146424882	3.334373318799205	1.5256925245050108	4.270561921840834	0.5944478006117334	-0.5192746210115123
