"Genus"	"Guild"	"color"	"G_index"	"Sandmound_TuleA_D2"	"Sandmound_TuleB_D1"	"Sandmound_TuleB_D2"	"Sandmound_TuleC_D1"	"Sandmound_TuleC_D2"	"Sandmound_CattailA_D1"	"Sandmound_CattailA_D2"	"Sandmound_ThreeSqA_D1"	"Sandmound_ThreeSqA_D2"	"Sandmound_ThreeSqB_D1"	"Sandmound_ThreeSqB_D2"	"Sandmound_ThreeSqC_D1"	"Sandmound_ThreeSqC_D2"	"WestPond_TuleA_D1"	"WestPond_TuleA_D2"	"WestPond_TuleB_D1"	"WestPond_TuleB_D2"	"WestPond_TuleC_D1"	"WestPond_TuleC_D2"	"WestPond_CattailA_D1"	"WestPond_CattailA_D2"	"WestPond_CattailB_D1"	"WestPond_CattailB_D2"	"WestPond_CattailC_D1"	"WestPond_CattailC_D2"	"MayberryNE_TuleA_D1"	"MayberryNE_TuleA_D2"	"MayberryNE_TuleB_D1"	"MayberryNE_TuleB_D2"	"MayberryNE_TuleC_D1"	"MayberryNE_TuleC_D2"	"MayberryNE_CattailA_D1"	"MayberryNE_CattailA_D2"	"MayberryNE_CattailB_D1"	"MayberryNE_CattailB_D2"	"MayberryNE_CattailC_D1"	"MayberryNE_CattailC_D2"	"MayberrySE_TuleA_D1"	"MayberrySE_TuleA_D2"	"MayberrySE_TuleB_D1"	"MayberrySE_TuleB_D2"	"MayberrySE_TuleC_D1"	"MayberrySE_TuleC_D2"	"MayberrySE_CattailA_D1"	"MayberrySE_CattailA_D2"	"MayberrySE_CattailB_D1"	"MayberrySE_CattailB_D2"	"MayberrySE_CattailC_D1"	"MayberrySE_CattailC_D2"	"MayberryNW_TuleA_D1"	"MayberryNW_TuleA_D2"	"MayberryNW_TuleB_D1"	"MayberryNW_TuleB_D2"	"MayberryNW_TuleC_D1"	"MayberryNW_TuleC_D2"	"MayberryNW_CattailA_D1"	"MayberryNW_CattailA_D2"	"MayberryNW_CattailB_D1"	"MayberryNW_CattailB_D2"	"MayberryNW_CattailC_D1"	"MayberryNW_CattailC_D2"	"Browns_TuleA_D2"	"Browns_TuleB_D1"	"Browns_TuleB_D2"	"Browns_TuleC_D1"	"Browns_TuleC_D2"	"Browns_ThreeSqA_D1"	"Browns_ThreeSqA_D2"	"Browns_ThreeSqB_D1"	"Browns_ThreeSqB_D2"	"Browns_ThreeSqC_D1"	"Browns_ThreeSqC_D2"	"RushSE_TuleA_D1"	"RushSE_TuleA_D2"	"RushSE_TuleB_D1"	"RushSE_TuleB_D2"	"RushSE_TuleC_D1"	"RushSE_TuleC_D2"	"RushSE_CattailNLA_D1"	"RushSE_CattailNLA_D2"	"RushSE_CattailNLB_D1"	"RushSE_CattailNLB_D2"	"RushSE_CattailNLC_D1"	"RushSE_CattailNLC_D2"	"RushMan_CattailNLA_D1"	"RushMan_CattailNLA_D2"	"RushMan_CattailNLB_D1"	"RushMan_CattailNLB_D2"	"RushMan_CattailNLC_D1"	"RushMan_CattailNLC_D2"	"RushMan_ThreeSqA_D1"	"RushMan_ThreeSqA_D2"	"RushMan_ThreeSqB_D2"	"RushMan_ThreeSqC_D1"	"RushMan_ThreeSqC_D2"	"RushOxbow_ThreeSqA_D1"	"RushOxbow_ThreeSqA_D2"	"RushOxbow_ThreeSqB_D1"	"RushOxbow_ThreeSqB_D2"	"RushOxbow_ThreeSqC_D1"	"RushOxbow_ThreeSqC_D2"	"Joice_CattailNLA_D1"	"Joice_CattailNLA_D2"	"Joice_CattailNLB_D1"	"Joice_CattailNLB_D2"	"Joice_CattailNLC_D1"	"Joice_CattailNLC_D2"	"Joice_ThreeSqA_D1"	"Joice_ThreeSqA_D2"	"Joice_ThreeSqB_D1"	"Joice_ThreeSqB_D2"	"Joice_ThreeSqC_D1"	"Joice_ThreeSqC_D2"	"Goodyear_PhragA_D1"	"Goodyear_PhragA_D2"	"Goodyear_PhragB_D1"	"Goodyear_PhragB_D2"	"Goodyear_PhragC_D1"	"Goodyear_PhragC_D2"	"White_CordA_D1"	"White_CordA_D2"	"White_CordB_D1"	"White_CordB_D2"	"White_CordC_D1"	"White_CordC_D2"	"White_ThreeSqA_D1"	"White_ThreeSqA_D2"	"White_ThreeSqB_D1"	"White_ThreeSqB_D2"	"White_ThreeSqC_D1"	"White_ThreeSqC_D2"	"Tolay_CordA_D1"	"Tolay_CordA_D2"	"Tolay_CordB_D1"	"Tolay_CordB_D2"	"Tolay_CordC_D1"	"Tolay_CordC_D2"	"China_Bullhead_CordA_D1"	"China_Bullhead_CordA_D2"	"China_Bullhead_CordB_D1"	"China_Bullhead_CordB_D2"	"China_Bullhead_CordC_D1"	"China_Bullhead_CordC_D2"	"China_Galinas_CordA_D1"	"China_Galinas_CordA_D2"	"China_Galinas_CordB_D1"	"China_Galinas_CordB_D2"	"China_Galinas_CordC_D1"	"China_Galinas_CordC_D2"	"China_Galinas_PWA_D1"	"China_Galinas_PWA_D2"	"China_Galinas_PWB_D1"	"China_Galinas_PWB_D2"	"China_Galinas_PWC_D1"	"China_Galinas_PWC_D2"	"Muzzi_CordA_D1"	"Muzzi_CordA_D2"	"Muzzi_CordB_D1"	"Muzzi_CordB_D2"	"Muzzi_CordC_D1"	"Muzzi_CordC_D2"	"Muzzi_PWA_D1"	"Muzzi_PWA_D2"	"Muzzi_PWB_D1"	"Muzzi_PWB_D2"	"Muzzi_PWC_D1"	"Muzzi_PWC_D2"
"1"	"Desulfobacter"	"SRB_syn"	"#CD2990"	12	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.0912721063359862	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.252938408770341	-0.686866219918811	-0.686866219918811	0.266663346131363	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	3.63257493882255	2.31103957620202	3.88317909395464	3.17007325924363	3.41429838513796	2.64161609978272	2.13748560144128	0.389481573680497	2.73477614670238	-0.686866219918811	0.589356970959103	0.0168701283669035	2.1518681064888	0.754763490186371	1.37500829814234	-0.0607131509781966	1.69740667430946	-0.686866219918811	0.776193238745502	-0.686866219918811	0.428209927347698	0.0743690607417997	1.50731763133411	-0.0600175939002825	1.48031278963396	0.757052123786867	1.63471068734341	0.527631276214483	0.934244167997832	0.461912159674417	2.24015633254968	-0.686866219918811	1.82754371558044	0.576016154815357	1.59485893667744	0.048401152807721	-0.686866219918811	-0.686866219918811	0.19214925755148	-0.686866219918811	-0.686866219918811	0.797994229774963	-0.686866219918811	0.0793474203065905	0.00433686368882837	-0.686866219918811	0.0961544648599584	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.175973036303477	-0.686866219918811	-0.686866219918811	0.56729436483251	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	1.32004499249743	0.815717838795058	0.238953065189251	-0.686866219918811	0.74640799731611	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.138040367461267	-0.686866219918811	0.105324865534249	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.22751095361784	-0.686866219918811	0.555636859943936	-0.686866219918811	-0.686866219918811	0.157277404649776	1.6628690327809	0.115003434155599	1.07612992160281	0.7754948838612	0.814359065692758	-0.686866219918811	0.0859675697616188	0.148484710085928	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.0777778364343106	-0.686866219918811	-0.686866219918811	0.744399337391852	0.123578718051475	0.497946075520683	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.243608852686948	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.0861896524154267	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.843839667126325	0.120974284528967	1.08314735057532	0.119867481867575	1.81414362231318	0.231245244169321	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.573342023973793	-0.686866219918811	0.1816060698434	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.595938957494552	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	-0.686866219918811	0.0724760826809538
"2"	"Desulfosporosinus"	"SRB"	"#8B008B"	13	-0.102201875417037	-1.46036668163813	-1.46036668163813	-1.46036668163813	-0.454788460328245	-0.788918761189772	-0.824865700866822	-0.338524471682901	-1.46036668163813	-0.751874125875594	-1.46036668163813	-1.46036668163813	-0.147868021247684	-0.142108197385784	1.39212349186718	0.56116900080763	0.517894633994406	0.682263951950551	0.82958479495132	0.945556017199146	1.09378592811806	-1.46036668163813	0.245600245505542	1.0046244427428	1.09757102120781	1.03639335057423	1.63169760713204	1.01699623176574	1.57046629316271	0.877115767232009	1.57674242621566	0.860037521122631	0.294670749548263	0.572292130923132	0.754382652296987	0.317260149287095	1.02695723387417	0.926984171066246	0.644505052828932	0.223554074150689	-0.0730006263569315	0.657141939303896	-0.529483609624189	1.79017800416229	0.5565483301194	0.283760137704129	0.485294416855065	1.65230481759781	0.855068685482953	1.40734389881572	0.621296893855651	1.71529533185559	1.2626799545959	1.1175873953084	1.42349872357088	-0.360118775861654	1.40001507728631	1.44118289037867	1.3865859051653	1.21844603755948	0.651331349204641	0.540690101519942	-1.46036668163813	-0.205368787537246	0.408940082519848	-0.318163742927527	-1.46036668163813	-0.0598105259822882	-1.46036668163813	-1.46036668163813	-0.181116507749172	-1.46036668163813	0.155377477394432	0.543116139904027	-0.733407995604829	0.630505525848831	0.855642466017474	-0.422791849619598	-1.46036668163813	-0.774980529011501	-0.726209899454996	-0.72626695877645	-1.46036668163813	0.973948082538928	0.542080958283785	0.31931352480466	1.21482279278071	1.78607704426353	0.581472071674086	-0.488051823820771	0.249223505227904	0.211305182563887	0.448780405450108	0.69353268007423	0.767078996848951	0.599297960213917	0.440613890827164	0.679610141892313	0.664864560342638	0.501361017503807	-0.430366816216384	0.432232327488606	-0.0358414408178586	0.439567724766117	-0.445621745908553	-1.46036668163813	-0.0966413741587604	-1.46036668163813	-1.46036668163813	-1.46036668163813	-1.46036668163813	-1.46036668163813	-0.432556587124668	1.61710242182641	2.32133548821435	-0.241029365872785	2.22678003814194	1.78909871499706	2.31768426595549	-0.100710785081551	-0.424283703271879	0.115468356087494	0.398355703560844	0.11029439757766	-1.46036668163813	-0.79848108165727	0.0443736697858717	-1.46036668163813	0.626789097886893	-0.427573292250993	-1.46036668163813	-0.000851294343302097	0.561975934136959	-0.766513326032142	1.05331921839797	0.0577704922937212	0.594827087920845	-1.46036668163813	0.203995395160818	0.0753824304375474	-1.46036668163813	-0.462632627778692	-0.00642855298283243	-1.46036668163813	-0.522459235075979	-0.834650235011041	-0.771883959736009	-1.46036668163813	-0.43116204288911	-1.46036668163813	-0.412211087178178	-0.923910229585225	-0.645089577233599	-0.480720540370446	-1.46036668163813	-1.46036668163813	-0.326303984338957	-0.0542978444900878	0.0307626384173327	-0.787410634050963	-0.805447140002909	-0.80049877032264	-0.430423086880709	-0.377199318904519	-1.46036668163813	-1.46036668163813	-0.840216302507105
"3"	"Desulfovibrio"	"SRB"	"#8B008B"	13	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-0.437438657811432	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451	0.499147330614408	0.372661305437634	1.34699607481232	0.670973559192082	-1.19170290699451	1.51558970978325	-0.172493765324908	-0.584911199616074	-0.0503663947064559	-1.19170290699451	0.201817883621885	-0.546077530606399	-0.507660418883806	-0.0917972795508205	-1.19170290699451	-0.23657762251088	0.0116537111980241	-0.526681551413822	0.6158809151078	0.435175262217437	-0.168704082173174	-1.19170290699451	0.625410345300976	0.144737253437225	-0.0295185353571801	-1.19170290699451	-0.326410830248738	-1.19170290699451	-0.465809086792204	-0.518461563387606	-0.336427273627669	-0.479513218155654	0.00849415451353636	0.347573812485634	-0.362971825834825	-1.19170290699451	-0.49983804067784	-1.19170290699451	-0.385272061301823	-1.19170290699451	-0.511979136784727	-1.19170290699451	-1.19170290699451	-1.19170290699451	-0.176899107530436	-1.19170290699451	-1.19170290699451	0.500776455265078	0.174985262167419	1.07429031555259	-0.0496594627066621	0.203245848290929	0.857750366732769	0.331443646974071	0.181577095407262	0.0136814639735538	-0.367059387479199	0.162133370431975	-0.0131420575587763	0.492258989014285	0.549356690867063	0.725477277542952	0.922247731358431	0.376067139457894	0.836785628073906	-0.155156064782259	-1.19170290699451	-0.311662588096619	-1.19170290699451	0.326440594698771	0.74132384012439	0.519108198934001	-0.0241920306522567	0.959067995329297	0.578962968182082	0.188018679447439	0.553652346633565	1.34477160080687	0.646552116346426	0.884449028145007	0.725727704644749	0.46277470489499	0.651430386510908	1.1866847739839	0.527987560536225	0.871077223579263	0.149903847215644	1.32758908570224	1.03307539527481	1.80988962827246	1.47805275989657	1.53434992122087	1.03597533822872	1.26394536399786	-0.167574465909597	0.352847211215266	-0.490199271593989	0.786065697842352	-0.411351760534942	0.586712392580436	-0.448180394062622	1.3825360411054	-1.19170290699451	1.15288248679203	0.852379181378627	0.73063302222655	-0.436075068615399	-1.19170290699451	-0.412269738209291	-1.19170290699451	-0.47035395977729	0.513619904584035	1.9442176558975	2.40335696203238	2.47816187860528	2.36069432716118	1.58791033363929	1.87096221295699	0.634630712513468	-0.518790791113232	0.395093403524666	1.57946122793937	0.976291503392615	2.13446863412195	0.607667870936286	0.747085617178701	1.81062283361055	2.21931001606037	1.68745641958803	1.70656033089304	0.969209872031868	0.887547987029535	0.387790339545022	-0.120016205587457	-0.0550677639615852	-1.19170290699451	-0.45044694427437	-0.0347261578791244	-1.19170290699451	-1.19170290699451	-1.19170290699451	-1.19170290699451
"4"	"DesulfurellaceaeFA"	"SRB"	"#8B008B"	13	0.995899527093058	3.38447316869319	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.494244289399653	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.429522495825535	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.61185972132107	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.754910405265588	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	3.78561210965868	3.53708283315367	3.86290651138206	3.27611876499435	2.51379846290352	3.73559376989053	3.13979948934983	3.24092297370197	2.43603628022748	3.72282567618755	3.15188151788214	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	1.29142275775538	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.932444313680331	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.712368218189198	0.479729668995906	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.401732865507671	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.423465612208044	0.363047772961044	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.324422422584763	-0.38553663422935	-0.38553663422935	-0.38553663422935	1.24527623593199	-0.38553663422935	1.30258430569868	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	1.28571331735361	0.440828585750752	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	-0.38553663422935	0.927531450103085
"5"	"GOUTA7"	"NOB"	"#008B00"	9	1.25512237845682	2.12190562833103	1.48494723996429	0.987127691507794	1.60337137591854	0.975210540658854	1.2153814366768	0.349611636244669	0.510574724360877	0.108270419910859	0.413195975178896	0.528105123578443	1.11815897059418	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.105404595039056	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.208276634986665	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.0406972278783388	-0.818653566988838	-0.284630591546357	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.268452399981157	-0.229027738238478	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	1.54568759549885	0.888649014198886	1.22637651962755	1.32198024452324	1.81281644690552	0.950930439344698	1.83385435528059	0.934778651098528	2.12965272338452	1.36071799717605	2.13974523229946	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	0.880143994967459	1.50089866761297	-0.818653566988838	0.563164516596638	-0.818653566988838	-0.168975447312737	1.0465830378426	1.44727103994237	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.149495339505451	-0.818653566988838	-0.258063302097992	1.56613377567387	1.64450700483083	1.21208789428626	1.3765007673276	1.17029814926959	1.42853061909774	1.29223571944407	-0.818653566988838	0.965626813969333	0.479779568199032	0.992620740600228	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.0200503323259679	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	0.515182166879602	-0.21488352607494	-0.818653566988838	0.703165172821869	1.35245386359697	-0.818653566988838	0.398187883646481	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.818653566988838	1.88305216101112	2.35942757899385	1.48362435398336	2.06336058450762	1.82529420184275	2.45160806808302	-0.818653566988838	-0.228513545670685	-0.818653566988838	0.21543447708105	-0.250353911964728	-0.17151600623929	-0.818653566988838	0.412174198984799	-0.818653566988838	-0.818653566988838	-0.818653566988838	-0.307170055223416	-0.818653566988838	-0.288513854728723	-0.818653566988838	-0.818653566988838	0.017555065596625	-0.818653566988838	0.453359513051804	-0.190944264122147	0.606796812803127	0.202774725813269	-0.818653566988838	-0.818653566988838	-0.818653566988838	1.70219543905037	1.35167253514862	2.08613110117975	0.0768206167135124	1.33484662947026	-0.234670586874268	0.489303407486142	-0.818653566988838	1.20697114797085	-0.818653566988838	1.30407592705073
"6"	"Halochromatium"	"SOxB"	"#CD69C9"	11	0.0957006673243013	1.67373984537686	0.668726223439873	-0.959491266205155	-0.480029269670077	0.29592195804572	-0.502465456872396	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.344258674318574	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.55070505219851	-0.32731739056421	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.521569643861991	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	0.522860477926575	-0.959491266205155	0.495476077286897	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.528484499015699	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.516561784534423	-0.959491266205155	-0.959491266205155	-0.273282364679556	-0.524334472045161	-0.959491266205155	-0.518141972734629	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.363387732571878	-0.470810189863116	-0.43669288840783	-0.228359024273468	-0.452717860894256	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.187808383261195	0.134314947625545	-0.959491266205155	-0.959491266205155	0.623145590890877	0.273431403755729	0.668501618173567	0.0716882162898349	0.740702311282984	0.268584980804059	-0.539605516597577	-0.0552012908983927	0.169779785965107	-0.463784817204326	-0.088729006985844	-0.494510138843352	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	-0.959491266205155	0.519889402147615	-0.959491266205155	0.989889082420318	0.336143283737071	-0.0298655880640505	-0.466172752084289	-0.219990475602277	-0.554247483789993	0.141448591418504	0.319681329588305	1.0449351678021	0.694762778586417	1.40847169608036	0.928065804214251	1.71687261540838	1.14772857932717	2.03449166704781	1.45131127986448	1.95253820530462	1.89043036165724	2.09056365818906	2.03105593081575	2.02161712053326	1.76614739809146	0.944145709908903	0.771640960088155	1.01045697175511	1.0289200193434	0.735390916432465	0.884002945472997	1.0026131156056	0.759916548119683	1.02306213364348	0.666139992035311	0.898253484538257	0.784917840493149	0.814902428715617	0.362854112033321	0.511126719567383	0.323802892615577	0.811325635747283	0.491398185070637	1.25410768978645	1.81313783312012	1.35511991858249	1.48392416618884	1.77203001747825	1.03071676876074	1.84740652969437	0.116462901993357	2.26047232907644	1.04834361337014	1.98375832152452	1.6714949819132	1.48301739034356	0.920896290177517	1.94807392147116	0.67873907097847	2.06158026172228	0.781084682127821	0.710906395548359	-0.218798774448808	1.1499843437733	1.07281638089558	0.489606896753779	-0.513504969557145
"7"	"Methanosaeta"	"CH4_ac"	"#8B3626"	2	1.12932073664848	-1.07813822772926	0.874771233124255	0.288116111375757	0.53741544047561	0.874994295920768	0.414323798672831	0.291417199519399	0.721331525430833	0.292155207051017	0.187079556087077	0.384333834701944	0.347380607615925	1.56980963055276	1.97277973642016	1.54420520082306	1.97505750015042	1.36101157919594	1.65162981199979	0.854185662513577	2.00777137161808	0.969900472123847	1.99319489592276	0.501381592245796	1.88560021679906	2.03197456209656	1.47034498679499	2.01096856882573	1.6315430291017	1.94767665424733	1.31191469833629	1.1546916665825	0.740566640970653	1.18392651893123	0.485171989995533	0.225737567993532	0.431585324661598	1.26257545978486	1.12265341374829	1.0052956141841	0.510621448786899	0.899225039785646	0.783360200851258	0.89986354679943	0.656294848430606	1.08490990647415	0.682690555816586	1.20905874941786	0.990245915206131	1.01426892123728	0.661089921163268	1.22999674568733	0.670059636727361	0.854144579514958	0.5356865264644	1.50875501455043	0.891612038599675	1.13414138887391	0.681979291541929	1.2788449381101	0.700301265760466	-0.569679710460334	-1.07813822772926	-0.042069806563734	-0.126757419502169	-0.0190758988437101	-0.240659164957783	-0.128079476960235	-0.281774615232129	-1.07813822772926	-0.581574668565238	-0.550206098678591	-1.07813822772926	0.412193864620952	-1.07813822772926	0.484338514064627	-0.216627208317225	0.337962160409267	-0.518288781645751	-0.0689008060725887	-1.07813822772926	0.0874270968166412	-0.526604399088913	-0.0483509004567093	0.653354146729151	1.77870980714314	1.22321253019904	1.53477593240679	0.762090395010047	1.64490687897608	-0.596132638797771	-0.040063412092047	0.816197259674636	-1.07813822772926	0.777214553848104	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	0.26153514655045	-1.07813822772926	0.039351636985767	-1.07813822772926	-1.07813822772926	-1.07813822772926	0.0366492583923265	-1.07813822772926	0.200581501729934	0.113998064801262	0.876613082235459	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-0.562596081163238	-0.511484396676962	-1.07813822772926	-1.07813822772926	-1.07813822772926	-0.279308145949862	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-0.522819654674975	-1.07813822772926	-1.07813822772926	-0.556924624448978	-0.548011559947732	-1.07813822772926	-0.464517476541714	-1.07813822772926	-0.533471955513247	-1.07813822772926	-1.07813822772926	-0.601011332929556	-0.0157103145940871	-1.07813822772926	-0.561575567344338	-0.509758623242425	-1.07813822772926	-0.508237525076726	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-0.570307999373096	-1.07813822772926	-1.07813822772926	-0.533381692066522	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926	-1.07813822772926
